일자,시가,고가,저가,종가,금액(백만),개인,기관,외국계,프로그램,외인비
2013-10-02,27960.0,28500.0,27800.0,28360.0,497156.0,141896.0,47791.0,112774.0,23462.0,48.94
2013-10-04,28760.0,28840.0,28280.0,28360.0,449525.0,43792.0,1551.0,49908.0,27789.0,48.97
2013-10-07,28740.0,28740.0,28500.0,28720.0,293046.0,20009.0,6948.0,31815.0,5338.0,48.99
2013-10-08,28340.0,28660.0,28340.0,28600.0,300990.0,15162.0,16094.0,32447.0,8179.0,48.97
2013-10-10,28420.0,28640.0,28420.0,28600.0,394875.0,483.0,37307.0,58410.0,16871.0,49.01
2013-10-11,28800.0,28940.0,28720.0,28860.0,324418.0,18871.0,2158.0,21997.0,10584.0,49.04
2013-10-14,28960.0,28980.0,28760.0,28760.0,212990.0,7636.0,47890.0,51859.0,11679.0,49.09
2013-10-15,29000.0,29140.0,28900.0,29140.0,290659.0,61416.0,20023.0,78182.0,14475.0,49.15
2013-10-16,29380.0,29380.0,28900.0,29000.0,232745.0,16112.0,29644.0,37922.0,12508.0,49.19
2013-10-17,29200.0,29360.0,29080.0,29260.0,266350.0,33656.0,37678.0,70584.0,28598.0,49.24
2013-10-18,29440.0,29500.0,29260.0,29440.0,230975.0,31174.0,17274.0,27995.0,34359.0,49.27
2013-10-21,29500.0,29780.0,29080.0,29280.0,209077.0,1199.0,21659.0,20330.0,14631.0,49.3
2013-10-22,29200.0,29200.0,28680.0,29100.0,357153.0,4177.0,6554.0,4633.0,78536.0,49.31
2013-10-23,29280.0,29280.0,28720.0,28840.0,249200.0,2295.0,49765.0,36043.0,51139.0,49.35
2013-10-24,28620.0,28980.0,28580.0,28980.0,256126.0,5242.0,38383.0,19856.0,41043.0,49.38
2013-10-25,29000.0,29040.0,28660.0,28980.0,194227.0,3953.0,25434.0,39367.0,10552.0,49.41
2013-10-28,29300.0,29700.0,29160.0,29640.0,334156.0,63725.0,477.0,71422.0,9379.0,49.48
2013-10-29,29800.0,29800.0,29560.0,29800.0,306897.0,41248.0,12943.0,52908.0,8065.0,49.52
2013-10-30,29700.0,30000.0,29680.0,30000.0,316721.0,76637.0,18751.0,85313.0,30144.0,49.6
2013-10-31,29960.0,30040.0,29300.0,29300.0,375030.0,4314.0,19915.0,12389.0,5922.0,49.58
2013-11-01,29800.0,30000.0,29360.0,30000.0,339403.0,75932.0,32829.0,67074.0,35338.0,49.65
2013-11-04,29840.0,30040.0,29780.0,29980.0,326201.0,17144.0,12558.0,42692.0,76601.0,49.68
2013-11-05,30040.0,30040.0,29440.0,29700.0,237622.0,17586.0,25645.0,15797.0,47181.0,49.71
2013-11-06,29960.0,29960.0,28980.0,29020.0,358129.0,76012.0,85213.0,16285.0,8698.0,49.71
2013-11-07,29020.0,29080.0,28500.0,28740.0,373519.0,48365.0,43251.0,5892.0,20426.0,49.72
2013-11-08,28220.0,28560.0,28140.0,28200.0,387500.0,54098.0,39265.0,40563.0,21900.0,49.7
2013-11-11,28500.0,28680.0,28180.0,28560.0,243724.0,9256.0,4386.0,2523.0,21824.0,49.72
2013-11-12,28800.0,29320.0,28720.0,29120.0,284776.0,43340.0,9075.0,64205.0,48048.0,49.75
2013-11-13,28900.0,28980.0,28380.0,28380.0,284317.0,33549.0,15860.0,49843.0,13152.0,49.74
2013-11-14,29100.0,29100.0,28480.0,28480.0,290704.0,18102.0,18495.0,29884.0,45137.0,49.74
2013-11-15,28680.0,29240.0,28640.0,29240.0,242183.0,45262.0,34284.0,17390.0,22189.0,49.75
2013-11-18,29400.0,29520.0,29300.0,29480.0,188058.0,26082.0,81.0,24274.0,9775.0,49.77
2013-11-19,29660.0,29780.0,29540.0,29780.0,243049.0,55218.0,7331.0,52579.0,57692.0,49.81
2013-11-20,29460.0,29740.0,29280.0,29400.0,241147.0,6581.0,31211.0,38747.0,267.0,49.79
2013-11-21,29440.0,29440.0,28640.0,28800.0,260539.0,42174.0,3939.0,55045.0,11190.0,49.76
2013-11-22,28820.0,29120.0,28620.0,29000.0,247415.0,9965.0,86.0,19170.0,10335.0,49.76
2013-11-25,29020.0,29440.0,29020.0,29300.0,194052.0,32015.0,9498.0,37559.0,16970.0,49.77
2013-11-26,29160.0,29580.0,29100.0,29580.0,252655.0,21849.0,5556.0,15628.0,8381.0,49.78
2013-11-27,29340.0,29520.0,29200.0,29400.0,274830.0,827.0,16679.0,17828.0,5591.0,49.77
2013-11-28,29600.0,29880.0,29580.0,29880.0,317249.0,93118.0,35673.0,66942.0,92157.0,49.82
2013-11-29,29980.0,29980.0,29700.0,29880.0,201438.0,18684.0,15965.0,29478.0,22819.0,49.84
2013-12-02,30000.0,30060.0,29340.0,29340.0,222096.0,1240.0,12561.0,6502.0,4562.0,49.86
2013-12-03,29280.0,29560.0,29140.0,29220.0,229008.0,5857.0,7023.0,17357.0,25844.0,49.86
2013-12-04,29000.0,29060.0,28620.0,28640.0,312577.0,84220.0,11787.0,95506.0,37022.0,49.79
2013-12-05,28660.0,28920.0,28440.0,28800.0,300927.0,28678.0,19279.0,7378.0,34005.0,49.79
2013-12-06,29080.0,29080.0,28560.0,28560.0,262428.0,23750.0,46626.0,14601.0,37773.0,49.81
2013-12-09,28800.0,29080.0,28800.0,29080.0,202766.0,30663.0,11969.0,23028.0,21425.0,49.85
2013-12-10,28820.0,29020.0,28620.0,28800.0,223376.0,3119.0,916.0,1574.0,668.0,49.85
2013-12-11,28520.0,28880.0,28320.0,28400.0,303268.0,55406.0,24288.0,32650.0,6516.0,49.83
2013-12-12,27920.0,28200.0,27920.0,28200.0,419744.0,51123.0,61925.0,91463.0,63693.0,49.72
2013-12-13,28200.0,28220.0,27800.0,27800.0,280438.0,52162.0,7262.0,40931.0,6927.0,49.68
2013-12-16,27820.0,28080.0,27660.0,28000.0,249817.0,1421.0,8707.0,15761.0,2612.0,49.64
2013-12-17,28340.0,28340.0,27860.0,27900.0,217950.0,4098.0,7971.0,9044.0,14218.0,49.62
2013-12-18,28100.0,28200.0,27880.0,28020.0,305715.0,3396.0,17180.0,7882.0,26496.0,49.6
2013-12-19,28360.0,28680.0,28360.0,28540.0,301172.0,68189.0,3125.0,49980.0,29274.0,49.63
2013-12-20,28260.0,28540.0,28260.0,28540.0,239101.0,13463.0,10176.0,19048.0,1064.0,49.63
2013-12-23,28740.0,28760.0,28580.0,28660.0,305057.0,57866.0,19264.0,47370.0,19831.0,49.63
2013-12-24,28600.0,28640.0,28300.0,28300.0,312243.0,33908.0,32652.0,6582.0,57403.0,49.61
2013-12-26,28160.0,28300.0,28020.0,28160.0,347059.0,90776.0,77112.0,10604.0,90805.0,49.63
2013-12-27,28200.0,28220.0,27900.0,27920.0,294290.0,50779.0,112835.0,26472.0,21037.0,49.67
2013-12-30,27920.0,27940.0,27200.0,27440.0,463833.0,64804.0,45239.0,17979.0,36042.0,49.67
2014-01-02,26960.0,27100.0,26040.0,26180.0,820401.0,193752.0,30544.0,132683.0,43444.0,49.55
2014-01-03,26000.0,26220.0,25740.0,25920.0,686657.0,131186.0,4588.0,111428.0,84306.0,49.49
2014-01-06,26060.0,26400.0,25920.0,26140.0,516319.0,10373.0,35534.0,59130.0,4258.0,49.52
2014-01-07,26000.0,26360.0,25900.0,26080.0,516334.0,671.0,71614.0,11088.0,54294.0,49.57
2014-01-08,26000.0,26080.0,25740.0,25820.0,529460.0,24205.0,69036.0,33919.0,33080.0,49.61
2014-01-09,26140.0,26140.0,25500.0,25500.0,546626.0,81110.0,95580.0,11285.0,56227.0,49.61
2014-01-10,25500.0,25720.0,25440.0,25440.0,464479.0,20613.0,11003.0,30696.0,91235.0,49.61
2014-01-13,25660.0,25940.0,25460.0,25900.0,424396.0,26975.0,3465.0,54813.0,73798.0,49.63
2014-01-14,25940.0,26600.0,25800.0,26260.0,386809.0,55292.0,19959.0,64309.0,50730.0,49.65
2014-01-15,26600.0,26620.0,25960.0,25980.0,307545.0,18289.0,10793.0,50995.0,72980.0,49.65
2014-01-16,26000.0,26200.0,25860.0,26020.0,253878.0,4490.0,5448.0,59960.0,19046.0,49.64
2014-01-17,26020.0,26300.0,25840.0,25840.0,332004.0,5024.0,2628.0,58918.0,8496.0,49.64
2014-01-20,26100.0,26380.0,25920.0,26320.0,227653.0,24208.0,3309.0,6491.0,14336.0,49.66
2014-01-21,26300.0,26540.0,26220.0,26480.0,199877.0,26503.0,445.0,2141.0,19110.0,49.68
2014-01-22,26280.0,26560.0,26240.0,26560.0,285667.0,11416.0,1503.0,2753.0,23362.0,49.69
2014-01-23,26320.0,26440.0,25980.0,25980.0,270226.0,30377.0,32307.0,1781.0,9579.0,49.69
2014-01-24,26000.0,26360.0,25820.0,26140.0,365145.0,216.0,36730.0,25509.0,48064.0,49.73
2014-01-27,25860.0,26080.0,25700.0,25840.0,344766.0,4315.0,25413.0,65444.0,26474.0,49.71
2014-01-28,25460.0,25860.0,25460.0,25660.0,299917.0,20706.0,22852.0,29183.0,11039.0,49.68
2014-01-29,25600.0,25760.0,25540.0,25600.0,491487.0,36839.0,14613.0,29673.0,26073.0,49.66
2014-02-03,25720.0,25760.0,25420.0,25440.0,415732.0,9965.0,23655.0,13473.0,28168.0,49.63
2014-02-04,25260.0,25260.0,24980.0,24980.0,401896.0,52434.0,5182.0,58124.0,89985.0,49.59
2014-02-05,24900.0,25100.0,24680.0,24740.0,370566.0,51231.0,3943.0,57186.0,9433.0,49.55
2014-02-06,24900.0,25340.0,24800.0,25180.0,381510.0,7743.0,18545.0,1648.0,14153.0,49.54
2014-02-07,25500.0,25580.0,25260.0,25500.0,252969.0,12693.0,19148.0,29453.0,42149.0,49.57
2014-02-10,25420.0,25620.0,25240.0,25540.0,198568.0,8906.0,34589.0,10382.0,5952.0,49.61
2014-02-11,25620.0,26300.0,25440.0,26220.0,329454.0,82356.0,23312.0,113895.0,9847.0,49.68
2014-02-12,26620.0,26620.0,26100.0,26140.0,264143.0,19880.0,7697.0,40774.0,158.0,49.7
2014-02-13,26000.0,26400.0,25800.0,25960.0,151835.0,14528.0,7202.0,8061.0,6903.0,49.69
2014-02-14,25920.0,26160.0,25840.0,26020.0,161935.0,6672.0,5433.0,14961.0,30727.0,49.7
2014-02-17,25840.0,26120.0,25600.0,25700.0,242211.0,21666.0,9226.0,19492.0,36952.0,49.69
2014-02-18,25700.0,25980.0,25640.0,25900.0,152436.0,1309.0,6000.0,6.0,33922.0,49.7
2014-02-19,26000.0,26000.0,25600.0,25800.0,159224.0,12779.0,22080.0,3371.0,21715.0,49.71
2014-02-20,25800.0,25920.0,25620.0,25720.0,245899.0,9046.0,30539.0,13845.0,2019.0,49.73
2014-02-21,26660.0,26660.0,26000.0,26600.0,380307.0,108400.0,33275.0,75282.0,111353.0,49.84
2014-02-24,26680.0,26900.0,26420.0,26560.0,197786.0,23212.0,5024.0,3826.0,900.0,49.85
2014-02-25,26640.0,26800.0,26520.0,26680.0,234418.0,26297.0,18970.0,26419.0,30893.0,49.89
2014-02-26,26740.0,26860.0,26500.0,26840.0,345330.0,40497.0,749.0,2698.0,73700.0,49.92
2014-02-27,26700.0,26840.0,26600.0,26820.0,210849.0,9624.0,11095.0,9908.0,28933.0,49.93
2014-02-28,26740.0,26980.0,26640.0,26980.0,381517.0,30158.0,9426.0,45640.0,63328.0,49.98
2014-03-03,26720.0,26800.0,26420.0,26500.0,321224.0,19417.0,28426.0,23867.0,12856.0,50.02
2014-03-04,26400.0,26580.0,26300.0,26300.0,208548.0,8688.0,13521.0,3506.0,7469.0,50.02
2014-03-05,26700.0,26820.0,26600.0,26600.0,199955.0,16551.0,2048.0,19047.0,18835.0,50.03
2014-03-06,26580.0,26580.0,26200.0,26520.0,227400.0,15040.0,57794.0,18857.0,22661.0,50.06
2014-03-07,26780.0,26780.0,26580.0,26780.0,201700.0,21487.0,27322.0,52888.0,23034.0,50.09
2014-03-10,26400.0,26600.0,26340.0,26400.0,229123.0,807.0,31746.0,11265.0,40548.0,50.12
2014-03-11,26400.0,26540.0,26180.0,26440.0,239350.0,13695.0,19574.0,4736.0,2011.0,50.12
2014-03-12,26400.0,26400.0,25860.0,25880.0,327253.0,41730.0,29434.0,11962.0,39570.0,50.11
2014-03-13,25880.0,26260.0,25800.0,25800.0,305449.0,14252.0,28712.0,14725.0,48479.0,50.09
2014-03-14,25400.0,25700.0,25400.0,25500.0,276988.0,39070.0,2894.0,32008.0,8993.0,50.06
2014-03-17,25500.0,25520.0,25160.0,25320.0,223045.0,47209.0,15974.0,79392.0,6153.0,50.01
2014-03-18,25400.0,25660.0,25320.0,25560.0,281609.0,15444.0,34791.0,61542.0,37874.0,49.98
2014-03-19,25600.0,25700.0,25360.0,25380.0,194389.0,14585.0,9266.0,29468.0,14755.0,49.96
2014-03-20,25400.0,25440.0,25240.0,25240.0,150380.0,18654.0,5868.0,13759.0,12186.0,49.95
2014-03-21,25380.0,25460.0,25240.0,25460.0,211019.0,24390.0,13213.0,1414.0,1696.0,49.94
2014-03-24,25200.0,25480.0,25180.0,25460.0,179192.0,9064.0,672.0,13752.0,18482.0,49.94
2014-03-25,25380.0,25400.0,24820.0,24940.0,341207.0,97579.0,58926.0,36755.0,5.0,49.91
2014-03-26,25380.0,25800.0,24960.0,25700.0,446392.0,82650.0,88549.0,8046.0,76872.0,49.9
2014-03-27,25800.0,26660.0,25700.0,26660.0,550729.0,180695.0,19321.0,93625.0,99167.0,50.02
2014-03-28,26400.0,26760.0,26400.0,26700.0,283604.0,63094.0,4036.0,48776.0,42881.0,50.06
2014-03-31,26900.0,26900.0,26440.0,26860.0,354429.0,45354.0,16107.0,85240.0,60813.0,50.1
2014-04-01,26900.0,26900.0,26620.0,26780.0,295954.0,15271.0,40724.0,33348.0,15768.0,50.14
2014-04-02,27000.0,27140.0,26860.0,27140.0,353529.0,77013.0,66888.0,151116.0,54966.0,50.24
2014-04-03,27020.0,27900.0,27020.0,27800.0,528837.0,134460.0,21415.0,111510.0,42794.0,50.32
2014-04-04,27540.0,27940.0,27540.0,27600.0,508612.0,10338.0,2232.0,43041.0,22251.0,50.33
2014-04-07,27940.0,27940.0,27480.0,27940.0,298992.0,39080.0,37640.0,84629.0,31998.0,50.38
2014-04-08,27740.0,27980.0,27500.0,27880.0,295215.0,35166.0,24270.0,80769.0,2836.0,50.43
2014-04-09,27880.0,27900.0,27280.0,27420.0,440794.0,17544.0,119.0,5300.0,50462.0,50.42
2014-04-10,27380.0,27600.0,27200.0,27600.0,274807.0,15764.0,21229.0,44297.0,48126.0,50.46
2014-04-11,27240.0,27360.0,27180.0,27300.0,290642.0,5400.0,39873.0,35198.0,4185.0,50.48
2014-04-14,27300.0,27720.0,27300.0,27400.0,290282.0,1492.0,5938.0,22310.0,894.0,50.48
2014-04-15,27720.0,27740.0,27380.0,27400.0,301391.0,3369.0,28077.0,41995.0,3279.0,50.5
2014-04-16,27400.0,27840.0,27260.0,27600.0,256952.0,26553.0,21013.0,54025.0,21643.0,50.51
2014-04-17,27520.0,27600.0,27320.0,27400.0,198630.0,3649.0,4847.0,6448.0,11654.0,50.51
2014-04-18,27400.0,27580.0,27400.0,27560.0,261787.0,7500.0,51382.0,21514.0,62461.0,50.48
2014-04-21,27580.0,27720.0,27500.0,27600.0,91019.0,9237.0,4948.0,5600.0,1768.0,50.48
2014-04-22,27480.0,27680.0,27420.0,27500.0,167573.0,589.0,13031.0,16109.0,13246.0,50.48
2014-04-23,27880.0,27900.0,27640.0,27780.0,264335.0,45769.0,6943.0,60179.0,24258.0,50.51
2014-04-24,28180.0,28180.0,27980.0,28140.0,296543.0,53597.0,26501.0,78999.0,6453.0,50.58
2014-04-25,28400.0,28560.0,27960.0,27980.0,432284.0,56232.0,52420.0,129119.0,30417.0,50.66
2014-04-28,28080.0,28120.0,27640.0,27760.0,263569.0,526.0,1613.0,16052.0,20338.0,50.66
2014-04-29,27780.0,27900.0,27020.0,27200.0,297995.0,34757.0,11494.0,17599.0,23735.0,50.63
2014-04-30,27600.0,27620.0,26520.0,26860.0,405469.0,60461.0,26663.0,165.0,19169.0,50.6
2014-05-02,27080.0,27180.0,26880.0,26920.0,403936.0,5550.0,4587.0,61992.0,52840.0,50.61
2014-05-07,27000.0,27120.0,26800.0,26880.0,382347.0,1078.0,13803.0,29709.0,76032.0,50.6
2014-05-08,27100.0,27100.0,26880.0,27000.0,439829.0,10281.0,3117.0,21977.0,51143.0,50.58
2014-05-09,27120.0,27160.0,26520.0,26700.0,352313.0,33914.0,938.0,23753.0,1596.0,50.55
2014-05-12,26720.0,27900.0,26640.0,27760.0,437335.0,83766.0,80811.0,28538.0,11119.0,50.55
2014-05-13,27760.0,28500.0,27760.0,28000.0,340821.0,73782.0,43738.0,35938.0,17445.0,50.56
2014-05-14,28180.0,28300.0,28020.0,28300.0,312952.0,60977.0,23507.0,60540.0,67258.0,50.59
2014-05-15,28280.0,28380.0,28060.0,28200.0,192304.0,25899.0,10718.0,42413.0,31794.0,50.62
2014-05-16,28000.0,28740.0,27980.0,28560.0,449503.0,49333.0,59140.0,101887.0,55296.0,50.7
2014-05-19,28560.0,29000.0,28160.0,28960.0,545817.0,87844.0,4642.0,97179.0,71359.0,50.76
2014-05-20,28900.0,29080.0,28700.0,29020.0,454050.0,32987.0,20383.0,56285.0,43373.0,50.8
2014-05-21,28700.0,29000.0,28700.0,28820.0,308977.0,13234.0,15409.0,3272.0,77016.0,50.82
2014-05-22,28820.0,28960.0,28520.0,28520.0,274046.0,3326.0,20331.0,2898.0,53015.0,50.84
2014-05-23,28100.0,28560.0,28100.0,28560.0,241635.0,7018.0,4913.0,2618.0,46700.0,50.84
2014-05-26,28400.0,28640.0,28300.0,28440.0,106231.0,1862.0,2453.0,4573.0,6126.0,50.85
2014-05-27,28340.0,28460.0,28060.0,28140.0,134022.0,4257.0,6464.0,4289.0,14486.0,50.86
2014-05-28,28380.0,28700.0,28180.0,28660.0,259158.0,10556.0,13289.0,291.0,693.0,50.86
2014-05-29,29000.0,29300.0,28800.0,29200.0,364996.0,77294.0,18394.0,31274.0,48534.0,50.9
2014-05-30,29400.0,29640.0,28860.0,28860.0,461704.0,23469.0,38212.0,31948.0,48193.0,50.89
2014-06-02,28860.0,29160.0,28780.0,29100.0,215510.0,5150.0,36296.0,48805.0,16858.0,50.92
2014-06-03,29680.0,29900.0,29300.0,29400.0,509289.0,1101.0,17228.0,51516.0,8400.0,50.91
2014-06-05,29320.0,29600.0,29000.0,29140.0,395979.0,20170.0,5493.0,18520.0,5349.0,50.9
2014-06-09,29400.0,29460.0,28040.0,28180.0,635167.0,38777.0,16941.0,18098.0,38390.0,50.89
2014-06-10,28420.0,28760.0,28100.0,28720.0,262588.0,3818.0,27372.0,23754.0,50973.0,50.91
2014-06-11,28240.0,28600.0,28240.0,28440.0,245079.0,8333.0,13753.0,11138.0,1059.0,50.92
2014-06-12,28600.0,28600.0,28020.0,28260.0,365643.0,39495.0,52288.0,21931.0,8726.0,50.93
2014-06-13,28040.0,28080.0,27260.0,27340.0,511594.0,138135.0,57947.0,74802.0,67805.0,50.88
2014-06-16,27600.0,27640.0,27240.0,27480.0,420265.0,5073.0,44869.0,10483.0,31993.0,50.91
2014-06-17,27200.0,27560.0,27020.0,27480.0,367982.0,14690.0,20344.0,50918.0,6886.0,50.92
2014-06-18,27460.0,27520.0,27120.0,27160.0,301642.0,28246.0,28805.0,53818.0,26693.0,50.92
2014-06-19,26900.0,26980.0,26400.0,26460.0,594319.0,119215.0,6175.0,99078.0,6642.0,50.85
2014-06-20,26600.0,26600.0,25920.0,26020.0,623374.0,79837.0,70553.0,168277.0,50666.0,50.74
2014-06-23,26420.0,26640.0,26320.0,26440.0,330157.0,3510.0,718.0,4069.0,41976.0,50.74
2014-06-24,26800.0,27080.0,26640.0,26900.0,319853.0,19354.0,3564.0,11472.0,25582.0,50.75
2014-06-25,26600.0,26660.0,26360.0,26400.0,270817.0,25624.0,4002.0,62187.0,12398.0,50.73
2014-06-26,26180.0,26860.0,26140.0,26500.0,337989.0,5060.0,27840.0,27963.0,54241.0,50.72
2014-06-27,26140.0,26380.0,26120.0,26220.0,234544.0,44505.0,7433.0,47628.0,2971.0,50.68
2014-06-30,26200.0,26480.0,26180.0,26440.0,234171.0,2043.0,27444.0,23594.0,15655.0,50.69
2014-07-01,26160.0,26280.0,26020.0,26200.0,228076.0,27844.0,73828.0,25629.0,4518.0,50.73
2014-07-02,26340.0,26620.0,26120.0,26600.0,294733.0,16489.0,34969.0,43805.0,1878.0,50.76
2014-07-03,26720.0,26720.0,26320.0,26360.0,225828.0,593.0,38803.0,31326.0,26476.0,50.79
2014-07-04,26440.0,26520.0,26060.0,26120.0,156618.0,28942.0,22709.0,13177.0,21464.0,50.78
2014-07-07,25820.0,26020.0,25800.0,25840.0,244190.0,44999.0,54359.0,4145.0,7277.0,50.79
2014-07-08,25880.0,26380.0,25740.0,25900.0,314081.0,6633.0,18154.0,1289.0,21699.0,50.81
2014-07-09,25740.0,26160.0,25660.0,26160.0,307252.0,3275.0,25943.0,29866.0,19353.0,50.84
2014-07-10,26160.0,26220.0,26040.0,26120.0,234205.0,7611.0,25755.0,8924.0,1104.0,50.87
2014-07-11,26000.0,26040.0,25640.0,25680.0,278177.0,53876.0,47728.0,26038.0,313.0,50.86
2014-07-14,25960.0,26000.0,25720.0,25720.0,183065.0,2036.0,967.0,14377.0,23463.0,50.86
2014-07-15,26000.0,26460.0,25940.0,26400.0,313974.0,39722.0,47678.0,85194.0,8480.0,50.92
2014-07-16,26260.0,26460.0,26220.0,26420.0,240267.0,5753.0,16820.0,38761.0,41715.0,50.94
2014-07-17,26520.0,26700.0,26400.0,26600.0,290564.0,33582.0,9744.0,37383.0,24642.0,50.97
2014-07-18,26300.0,26860.0,26280.0,26860.0,258899.0,16152.0,9319.0,24073.0,445.0,50.97
2014-07-21,26980.0,27200.0,26860.0,27060.0,218070.0,39870.0,30886.0,66219.0,11496.0,51.02
2014-07-22,26960.0,27160.0,26900.0,26960.0,170129.0,7892.0,3533.0,2575.0,18038.0,51.05
2014-07-23,27080.0,27140.0,26700.0,26760.0,172216.0,1323.0,18357.0,30475.0,30762.0,51.07
2014-07-24,27000.0,27160.0,26620.0,27100.0,218001.0,35786.0,6585.0,49447.0,1014.0,51.1
2014-07-25,26920.0,27100.0,26700.0,27100.0,236899.0,2721.0,15815.0,6690.0,27999.0,51.1
2014-07-28,27100.0,27340.0,26880.0,27160.0,243885.0,30440.0,16919.0,31069.0,4900.0,51.12
2014-07-29,27100.0,27760.0,27060.0,27720.0,353152.0,72370.0,36259.0,22422.0,61877.0,51.15
2014-07-30,27760.0,28160.0,27480.0,27900.0,484912.0,64623.0,6866.0,60024.0,70968.0,51.18
2014-07-31,27480.0,27700.0,26720.0,26860.0,658743.0,30563.0,72512.0,7488.0,16223.0,51.21
2014-08-01,26100.0,26560.0,25840.0,25840.0,737446.0,151522.0,1935.0,130524.0,82207.0,51.12
2014-08-04,26000.0,26340.0,25820.0,26340.0,315399.0,14842.0,44257.0,38398.0,44797.0,51.15
2014-08-05,26020.0,26420.0,26000.0,26320.0,226277.0,10853.0,29048.0,42363.0,14387.0,51.18
2014-08-06,26120.0,26320.0,25900.0,26000.0,282097.0,38947.0,39864.0,7559.0,35555.0,51.19
2014-08-07,26000.0,26040.0,25700.0,25800.0,246184.0,57323.0,31885.0,34235.0,20203.0,51.17
2014-08-08,25680.0,25700.0,24960.0,25000.0,519155.0,147281.0,35750.0,114379.0,17568.0,51.09
2014-08-11,25500.0,25640.0,25140.0,25400.0,473209.0,642.0,26715.0,38816.0,45557.0,51.1
2014-08-12,25400.0,25880.0,25240.0,25320.0,229292.0,11993.0,56963.0,30108.0,14584.0,51.13
2014-08-13,25500.0,25500.0,24960.0,25280.0,323532.0,30550.0,109844.0,67048.0,70230.0,51.18
2014-08-14,25480.0,25640.0,25080.0,25220.0,264970.0,16372.0,48771.0,9067.0,2047.0,51.21
2014-08-18,25580.0,25600.0,25000.0,25000.0,265092.0,37997.0,23006.0,17742.0,21985.0,51.2
2014-08-19,25280.0,25460.0,25060.0,25080.0,253481.0,11910.0,23107.0,36068.0,13981.0,51.22
2014-08-20,25280.0,25420.0,25020.0,25220.0,237838.0,719.0,34088.0,46138.0,37560.0,51.25
2014-08-21,25100.0,25220.0,24620.0,24700.0,425455.0,88864.0,75375.0,19385.0,90647.0,51.25
2014-08-22,24900.0,24940.0,24700.0,24940.0,208821.0,1236.0,15017.0,22708.0,50524.0,51.27
2014-08-25,24620.0,24620.0,24420.0,24560.0,283583.0,31175.0,15278.0,54506.0,5450.0,51.26
2014-08-26,24700.0,24700.0,24420.0,24440.0,262592.0,19272.0,57050.0,31373.0,12645.0,51.3
2014-08-27,24460.0,24740.0,24440.0,24600.0,299113.0,14003.0,43171.0,13182.0,42238.0,51.36
2014-08-28,25160.0,25160.0,24720.0,24840.0,257696.0,28415.0,28531.0,61814.0,161.0,51.39
2014-08-29,24760.0,24760.0,24560.0,24680.0,359339.0,16505.0,36566.0,9960.0,64642.0,51.42
2014-09-01,24720.0,24740.0,24480.0,24520.0,139006.0,19817.0,34770.0,12849.0,609.0,51.44
2014-09-02,24420.0,24500.0,23880.0,23880.0,383034.0,82218.0,42205.0,56748.0,40489.0,51.41
2014-09-03,24000.0,24000.0,23600.0,23780.0,505126.0,12197.0,61322.0,65291.0,65931.0,51.45
2014-09-04,24200.0,24320.0,24040.0,24200.0,292891.0,28186.0,11120.0,22817.0,11569.0,51.48
2014-09-05,24300.0,24320.0,23900.0,24020.0,259135.0,1414.0,30186.0,21797.0,26922.0,51.5
2014-09-11,24000.0,24140.0,23840.0,23840.0,558830.0,10508.0,32759.0,30858.0,3982.0,51.52
2014-09-12,24000.0,24160.0,24000.0,24020.0,261265.0,8581.0,10661.0,19592.0,44660.0,51.54
2014-09-15,24140.0,24160.0,23920.0,24000.0,172049.0,2838.0,16440.0,749.0,22162.0,51.54
2014-09-16,24160.0,24300.0,24020.0,24120.0,171740.0,18707.0,2291.0,1286.0,2524.0,51.55
2014-09-17,24140.0,24520.0,24140.0,24520.0,184052.0,22630.0,3268.0,36275.0,23863.0,51.57
2014-09-18,24600.0,24600.0,24080.0,24200.0,229596.0,11531.0,25150.0,6981.0,26069.0,51.58
2014-09-19,24460.0,24460.0,24120.0,24200.0,325351.0,11042.0,28910.0,51261.0,36721.0,51.63
2014-09-22,24080.0,24080.0,23600.0,23760.0,380648.0,36471.0,92713.0,63752.0,35369.0,51.67
2014-09-23,23560.0,23700.0,23220.0,23220.0,456675.0,42357.0,11108.0,11185.0,2120.0,51.65
2014-09-24,23040.0,23220.0,22820.0,23000.0,362779.0,6454.0,65290.0,94134.0,55480.0,51.69
2014-09-25,23240.0,23320.0,22940.0,23120.0,448763.0,3220.0,63017.0,91602.0,60421.0,51.74
2014-09-26,23040.0,23700.0,22960.0,23700.0,291540.0,35512.0,49198.0,102917.0,47304.0,51.8
2014-09-29,23860.0,24000.0,23400.0,23900.0,223909.0,23266.0,4609.0,28281.0,9147.0,51.82
2014-09-30,23700.0,23760.0,23300.0,23680.0,291520.0,14889.0,50592.0,39957.0,4210.0,51.84
2014-10-01,23480.0,23660.0,23120.0,23120.0,277756.0,17847.0,20185.0,12679.0,12269.0,51.84
2014-10-02,23300.0,23300.0,22820.0,22820.0,292196.0,24809.0,3626.0,5493.0,19053.0,51.82
2014-10-06,22900.0,23120.0,22760.0,23020.0,486704.0,773.0,2652.0,8948.0,9809.0,51.82
2014-10-07,23240.0,23720.0,23240.0,23240.0,237275.0,12897.0,12209.0,9749.0,26695.0,51.82
2014-10-08,22840.0,23020.0,22480.0,22600.0,333182.0,32342.0,41015.0,7689.0,43446.0,51.83
